ID,LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,SCHEDULED_RUN_TIME,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,DATE_STORED,PCNAME,SIGN_ON_DATE,OPERATING_COST_PER_HOUR,RECOVERY_PROCESSING_ID,AGGREGATE_ID,COUNTY,TYPE
2455,559,26,1 - Early AM,Outbound,50,110.29,14.26,13,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5018,Burlington,Commuter
2456,559,26,2 - AM Peak,Inbound,34,75.00,8.56,11,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5019,Burlington,Commuter
2457,559,26,2 - AM Peak,Outbound,18,39.70,7.77,20,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5020,Burlington,Commuter
2458,559,26,3 - Mid Day,Inbound,66,145.59,13.85,10,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5021,Burlington,Commuter
2459,559,26,3 - Mid Day,Outbound,48,105.88,28.06,27,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5022,Burlington,Commuter
2460,559,26,4 - PM Peak,Inbound,32,70.59,9.76,14,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5023,Burlington,Commuter
2461,559,26,4 - PM Peak,Outbound,24,52.94,4.58,9,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5024,Burlington,Commuter
2462,559,26,5 - Evening,Inbound,30,66.17,15.27,23,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5025,Burlington,Commuter
2463,559,26,5 - Evening,Outbound,24,52.94,2.65,5,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5026,Burlington,Commuter
2464,559,27,1 - Early AM,Inbound,15,33.08,8.22,25,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5027,Atlantic,Commuter
2465,559,27,1 - Early AM,Outbound,48,105.88,7.32,7,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5028,Atlantic,Commuter
2466,559,27,2 - AM Peak,Inbound,11,24.26,9.48,39,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5029,Atlantic,Commuter
2467,559,27,2 - AM Peak,Outbound,16,35.29,4.55,13,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5030,Atlantic,Commuter
2468,559,27,3 - Mid Day,Inbound,24,52.94,13.27,25,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5031,Atlantic,Commuter
2469,559,27,3 - Mid Day,Outbound,48,105.88,21.23,20,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5032,Atlantic,Commuter
2470,559,27,4 - PM Peak,Inbound,11,24.26,6.26,26,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5033,Atlantic,Commuter
2471,559,27,4 - PM Peak,Outbound,24,52.94,3.82,7,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5034,Atlantic,Commuter
2472,559,27,5 - Evening,Inbound,9,19.85,14.28,72,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5035,Atlantic,Commuter
2473,559,27,5 - Evening,Outbound,24,52.94,2.40,5,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5036,Atlantic,Commuter
2474,559,28,1 - Early AM,Inbound,6,13.23,13.17,100,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5037,Atlantic,Commuter
2475,559,28,1 - Early AM,Outbound,70,154.41,31.95,21,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5038,Atlantic,Commuter
2476,559,28,2 - AM Peak,Inbound,4,8.82,21.25,241,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5039,Atlantic,Commuter
2477,559,28,2 - AM Peak,Outbound,26,57.35,16.07,28,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5040,Atlantic,Commuter
2478,559,28,3 - Mid Day,Inbound,6,13.23,24.48,185,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5041,Atlantic,Commuter
2479,559,28,3 - Mid Day,Outbound,78,172.06,43.74,25,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5042,Atlantic,Commuter
2480,559,28,4 - PM Peak,Inbound,3,6.61,11.66,176,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5043,Atlantic,Commuter
2481,559,28,4 - PM Peak,Outbound,36,79.41,10.41,13,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5044,Atlantic,Commuter
2482,559,28,5 - Evening,Inbound,3,6.61,25.02,378,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5045,Atlantic,Commuter
2483,559,28,5 - Evening,Outbound,34,75.00,14.25,19,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5046,Atlantic,Commuter
2484,559,29,1 - Early AM,Inbound,66,145.59,14.39,10,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5047,Atlantic,Commuter
2485,559,29,1 - Early AM,Outbound,4,8.82,22.92,260,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5048,Atlantic,Commuter
2486,559,29,2 - AM Peak,Inbound,47,103.67,19.64,19,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5049,Atlantic,Commuter
2487,559,29,2 - AM Peak,Outbound,0,0.00,13.42,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5050,Atlantic,Commuter
2488,559,29,3 - Mid Day,Inbound,96,211.77,32.75,15,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5051,Atlantic,Commuter
2489,559,29,3 - Mid Day,Outbound,0,0.00,34.98,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5052,Atlantic,Commuter
2490,559,29,4 - PM Peak,Inbound,46,101.47,21.48,21,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5053,Atlantic,Commuter
2491,559,29,4 - PM Peak,Outbound,3,6.61,5.65,86,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5054,Atlantic,Commuter
2492,559,29,5 - Evening,Inbound,39,86.03,23.71,28,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5055,Atlantic,Commuter
2493,559,29,5 - Evening,Outbound,3,6.61,7.98,121,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5056,Atlantic,Commuter
2494,559,30,1 - Early AM,Inbound,76,167.65,33.44,20,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5057,Atlantic,Commuter
2495,559,30,1 - Early AM,Outbound,52,114.70,102.90,90,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5058,Atlantic,Commuter
2496,559,30,2 - AM Peak,Inbound,60,132.35,30.97,23,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5059,Atlantic,Commuter
2497,559,30,2 - AM Peak,Outbound,20,44.11,34.32,78,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5060,Atlantic,Commuter
2498,559,30,3 - Mid Day,Inbound,120,264.71,80.40,30,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5061,Atlantic,Commuter
2499,559,30,3 - Mid Day,Outbound,60,132.35,85.95,65,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5062,Atlantic,Commuter
2500,559,30,4 - PM Peak,Inbound,60,132.35,36.05,27,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5063,Atlantic,Commuter
2501,559,30,4 - PM Peak,Outbound,24,52.94,15.45,29,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5064,Atlantic,Commuter
2502,559,30,5 - Evening,Inbound,55,121.32,31.30,26,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5065,Atlantic,Commuter
2503,559,30,5 - Evening,Outbound,24,52.94,11.04,21,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5066,Atlantic,Commuter
2504,559,31,1 - Early AM,Inbound,0,0.00,59.02,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5067,Atlantic,Commuter
2505,559,31,1 - Early AM,Outbound,60,132.35,40.04,30,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5068,Atlantic,Commuter
2506,559,31,2 - AM Peak,Inbound,0,0.00,29.52,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5069,Atlantic,Commuter
2507,559,31,2 - AM Peak,Outbound,20,44.11,14.66,33,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5070,Atlantic,Commuter
2508,559,31,3 - Mid Day,Inbound,0,0.00,106.42,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5071,Atlantic,Commuter
2509,559,31,3 - Mid Day,Outbound,60,132.35,33.77,26,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5072,Atlantic,Commuter
2510,559,31,4 - PM Peak,Inbound,0,0.00,50.75,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5073,Atlantic,Commuter
2511,559,31,4 - PM Peak,Outbound,30,66.17,6.11,9,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5074,Atlantic,Commuter
2512,559,31,5 - Evening,Inbound,0,0.00,48.49,0,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5075,Atlantic,Commuter
2513,559,31,5 - Evening,Outbound,30,66.17,6.97,11,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.35,3337,5076,Atlantic,Commuter
2514,600,1,1 - Early AM,Inbound,6,13.21,20.65,156,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5077,Mercer,Local
2515,600,1,1 - Early AM,Outbound,16,35.23,8.69,25,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5078,Mercer,Local
2516,600,1,2 - AM Peak,Inbound,42,92.48,149.38,162,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5079,Mercer,Local
2517,600,1,2 - AM Peak,Outbound,80,176.16,18.25,10,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5080,Mercer,Local
2518,600,1,3 - Mid Day,Inbound,56,123.31,120.96,98,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5081,Mercer,Local
2519,600,1,3 - Mid Day,Outbound,80,176.16,32.18,18,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5082,Mercer,Local
2520,600,1,4 - PM Peak,Inbound,33,72.66,32.39,45,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5083,Mercer,Local
2521,600,1,4 - PM Peak,Outbound,80,176.16,32.71,19,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5084,Mercer,Local
2522,600,1,5 - Evening,Inbound,6,13.21,5.51,42,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5085,Mercer,Local
2523,600,1,5 - Evening,Outbound,62,136.52,3.54,3,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5086,Mercer,Local
2524,600,2,1 - Early AM,Inbound,13,28.62,6.43,22,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5087,Mercer,Local
2525,600,2,1 - Early AM,Outbound,10,22.02,6.13,28,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5088,Mercer,Local
2526,600,2,2 - AM Peak,Inbound,90,198.18,40.61,20,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5089,Mercer,Local
2527,600,2,2 - AM Peak,Outbound,50,110.10,17.44,16,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5090,Mercer,Local
2528,600,2,3 - Mid Day,Inbound,120,264.24,27.04,10,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5091,Mercer,Local
2529,600,2,3 - Mid Day,Outbound,50,110.10,36.05,33,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5092,Mercer,Local
2530,600,2,4 - PM Peak,Inbound,75,165.15,10.06,6,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5093,Mercer,Local
2531,600,2,4 - PM Peak,Outbound,50,110.10,32.22,29,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5094,Mercer,Local
2532,600,2,5 - Evening,Inbound,15,33.03,2.99,9,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5095,Mercer,Local
2533,600,2,5 - Evening,Outbound,40,88.08,9.14,10,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5096,Mercer,Local
2534,600,3,1 - Early AM,Inbound,45,99.09,5.36,5,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5097,Middlesex,Local
2535,600,3,1 - Early AM,Outbound,62,136.52,19.32,14,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5098,Middlesex,Local
2536,600,3,2 - AM Peak,Inbound,327,720.08,85.13,12,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5099,Middlesex,Local
2537,600,3,2 - AM Peak,Outbound,382,841.19,91.15,11,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5100,Middlesex,Local
2538,600,3,3 - Mid Day,Inbound,512,1127.46,54.96,5,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5101,Middlesex,Local
2539,600,3,3 - Mid Day,Outbound,316,695.85,93.18,13,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5102,Middlesex,Local
2540,600,3,4 - PM Peak,Inbound,326,717.87,116.15,16,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5103,Middlesex,Local
2541,600,3,4 - PM Peak,Outbound,249,548.31,79.58,15,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5104,Middlesex,Local
2542,600,3,5 - Evening,Inbound,125,275.26,17.93,7,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5105,Middlesex,Local
2543,600,3,5 - Evening,Outbound,171,376.55,24.59,7,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,132.12,3337,5106,Middlesex,Local
2544,601,1,1 - Early AM,Inbound,64,129.69,17.80,14,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,121.58,3337,5107,Mercer,Local
2545,601,1,1 - Early AM,Outbound,35,70.92,14.20,20,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,121.58,3337,5108,Mercer,Local
2546,601,1,2 - AM Peak,Inbound,416,842.99,210.71,25,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,121.58,3337,5109,Mercer,Local
2547,601,1,2 - AM Peak,Outbound,331,670.75,198.10,30,5/17/2013 12:06:26,NWK052120,5/8/2013 0:00:00,121.58,3337,5110,Mercer,Local
2548,1,1,1 - Early AM,Inbound,76,179.25,129.41,72,5/17/2013 12:05:58,NWK052120,5/8/2013 0:00:00,141.51,3337,1,Essex,Local
2549,1,1,1 - Early AM,Outbound,90,212.27,27.13,13,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,2,Essex,Local
2550,1,1,2 - AM Peak,Inbound,238,561.35,773.17,138,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,3,Essex,Local
2551,1,1,2 - AM Peak,Outbound,270,636.83,228.44,36,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,4,Essex,Local
2552,1,1,3 - Mid Day,Inbound,243,573.15,780.18,136,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,5,Essex,Local
2553,1,1,3 - Mid Day,Outbound,297,700.52,669.19,96,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,6,Essex,Local
2554,1,1,4 - PM Peak,Inbound,179,422.19,324.19,77,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,7,Essex,Local
2555,1,1,4 - PM Peak,Outbound,225,530.69,326.69,62,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,8,Essex,Local
2556,1,1,5 - Evening,Inbound,84,198.12,124.29,63,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,9,Essex,Local
2557,1,1,5 - Evening,Outbound,126,297.19,114.11,38,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,10,Essex,Local
2558,1,2,1 - Early AM,Inbound,378,891.57,393.87,44,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,11,Essex,Local
2559,1,2,1 - Early AM,Outbound,302,712.31,248.28,35,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,12,Essex,Local
2560,1,2,2 - AM Peak,Inbound,1344,3170.03,1598.06,50,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,13,Essex,Local
2561,1,2,2 - AM Peak,Outbound,1455,3431.84,1243.14,36,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,14,Essex,Local
2562,1,2,3 - Mid Day,Inbound,1404,3311.55,1725.20,52,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,15,Essex,Local
2563,1,2,3 - Mid Day,Outbound,1275,3007.28,1920.61,64,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,16,Essex,Local
2564,1,2,4 - PM Peak,Inbound,659,1554.35,542.18,35,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,17,Essex,Local
2565,1,2,4 - PM Peak,Outbound,959,2261.95,1454.09,64,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,18,Essex,Local
2566,1,2,5 - Evening,Inbound,299,705.23,413.27,59,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,19,Essex,Local
2567,1,2,5 - Evening,Outbound,380,896.28,696.35,78,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,20,Essex,Local
2568,1,3,1 - Early AM,Inbound,127,299.54,131.79,44,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,21,Hudson,Local
2569,1,3,1 - Early AM,Outbound,62,146.23,130.99,90,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,22,Hudson,Local
2570,1,3,2 - AM Peak,Inbound,312,735.90,344.80,47,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,23,Hudson,Local
2571,1,3,2 - AM Peak,Outbound,210,495.31,427.43,86,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,24,Hudson,Local
2572,1,3,3 - Mid Day,Inbound,314,740.61,170.70,23,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,25,Hudson,Local
2573,1,3,3 - Mid Day,Outbound,205,483.52,270.68,56,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,26,Hudson,Local
2574,1,3,4 - PM Peak,Inbound,96,226.43,27.34,12,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,27,Hudson,Local
2575,1,3,4 - PM Peak,Outbound,145,342.00,251.94,74,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,28,Hudson,Local
2576,1,3,5 - Evening,Inbound,68,160.38,55.37,35,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,29,Hudson,Local
2577,1,3,5 - Evening,Outbound,69,162.74,131.61,81,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,141.51,3337,30,Hudson,Local
2578,5,1,1 - Early AM,Inbound,34,70.17,31.35,45,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,123.84,3337,31,Essex,Local
2579,5,1,2 - AM Peak,Inbound,272,561.40,230.95,41,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,123.84,3337,32,Essex,Local
2580,5,1,3 - Mid Day,Inbound,340,701.76,245.35,35,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,123.84,3337,33,Essex,Local
2581,5,1,4 - PM Peak,Inbound,203,418.99,164.30,39,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,123.84,3337,34,Essex,Local
2582,5,1,5 - Evening,Inbound,125,258.00,74.73,29,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,123.84,3337,35,Essex,Local
2583,6,1,1 - Early AM,Inbound,23,49.90,15.75,32,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,36,Hudson,Local
2584,6,1,2 - AM Peak,Inbound,320,694.28,378.05,54,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,37,Hudson,Local
2585,6,1,2 - AM Peak,Outbound,188,407.89,202.40,50,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,38,Hudson,Local
2586,6,1,3 - Mid Day,Inbound,305,661.74,247.84,37,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,39,Hudson,Local
2587,6,1,3 - Mid Day,Outbound,215,466.47,205.07,44,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,40,Hudson,Local
2588,6,1,4 - PM Peak,Inbound,230,499.01,180.27,36,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,41,Hudson,Local
2589,6,1,4 - PM Peak,Outbound,227,492.51,225.77,46,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,42,Hudson,Local
2590,6,1,5 - Evening,Inbound,92,199.60,52.20,26,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,43,Hudson,Local
2591,6,1,5 - Evening,Outbound,127,275.54,119.75,43,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,130.17,3337,44,Hudson,Local
2592,11,3,1 - Early AM,Inbound,21,41.69,36.24,87,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,45,Essex,Local
2593,11,3,1 - Early AM,Outbound,34,67.50,52.37,78,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,46,Essex,Local
2594,11,3,2 - AM Peak,Inbound,201,399.09,135.98,34,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,47,Essex,Local
2595,11,3,2 - AM Peak,Outbound,263,522.19,287.22,55,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,48,Essex,Local
2596,11,3,3 - Mid Day,Inbound,268,532.12,184.11,35,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,49,Essex,Local
2597,11,3,3 - Mid Day,Outbound,264,524.18,339.28,65,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,50,Essex,Local
2598,11,3,4 - PM Peak,Inbound,159,315.70,55.38,18,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,51,Essex,Local
2599,11,3,4 - PM Peak,Outbound,132,262.09,274.52,105,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,52,Essex,Local
2600,11,3,5 - Evening,Inbound,60,119.13,57.77,48,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,53,Essex,Local
2601,11,3,5 - Evening,Outbound,88,174.72,134.23,77,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,54,Essex,Local
2602,11,4,1 - Early AM,Inbound,16,31.76,7.90,25,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,55,Essex,Local
2603,11,4,1 - Early AM,Outbound,30,59.56,56.91,96,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,56,Essex,Local
2604,11,4,2 - AM Peak,Inbound,151,299.81,80.84,27,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,57,Essex,Local
2605,11,4,2 - AM Peak,Outbound,259,514.25,309.94,60,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,58,Essex,Local
2606,11,4,3 - Mid Day,Inbound,212,420.93,201.31,48,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,59,Essex,Local
2607,11,4,3 - Mid Day,Outbound,230,456.67,347.92,76,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,60,Essex,Local
2608,11,4,4 - PM Peak,Inbound,177,351.44,231.91,66,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,61,Essex,Local
2609,11,4,4 - PM Peak,Outbound,120,238.26,125.43,53,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,62,Essex,Local
2610,11,4,5 - Evening,Inbound,86,170.75,164.05,96,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,63,Essex,Local
2611,11,4,5 - Evening,Outbound,80,158.84,70.58,44,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,64,Essex,Local
2612,11,5,1 - Early AM,Inbound,18,35.73,6.70,19,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,65,Essex,Local
2613,11,5,1 - Early AM,Outbound,46,91.33,23.49,26,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,66,Essex,Local
2614,11,5,2 - AM Peak,Inbound,167,331.58,74.85,23,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,67,Essex,Local
2615,11,5,2 - AM Peak,Outbound,371,736.63,96.12,13,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,68,Essex,Local
2616,11,5,3 - Mid Day,Inbound,242,480.50,219.72,46,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,69,Essex,Local
2617,11,5,3 - Mid Day,Outbound,324,643.31,106.67,17,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,70,Essex,Local
2618,11,5,4 - PM Peak,Inbound,189,375.26,223.91,60,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,71,Essex,Local
2619,11,5,4 - PM Peak,Outbound,162,321.65,36.93,11,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,72,Essex,Local
2620,11,5,5 - Evening,Inbound,103,204.51,119.56,58,5/17/2013 12:05:59,NWK052120,5/8/2013 0:00:00,119.13,3337,73,Essex,Local
